Address,Suffix,Street,Side,Site,X-Coord,Y-Coord,Species,DBH,Condition,Longitude,Latitude
80,,CONWELL AVE,Front,1,756560.130000000004657,2973933.330000000074506,honeylocust: thornless,15,Fair,-71.128265,42.408025
82,,CONWELL AVE,Front,1,756499.589999999967404,2973965.040000000037253,pear: callery,9,Fair,-71.128489,42.408112
86,,CONWELL AVE,Front,1,756472.680000000051223,2973978.490000000223517,vacant site,0,N/A,-71.128588,42.408149
90,,CONWELL AVE,Front,1,756435.199999999953434,2973995.790000000037253,honeylocust: thornless,17,Fair,-71.128727,42.408197
107,,CONWELL AVE,Front,1,756264.150000000023283,2974111.109999999869615,honeylocust: thornless,13,Fair,-71.129358,42.408516
109,,CONWELL AVE,Side,1,756255.849999999976717,2974146.020000000018626,pear: callery,8,Fair,-71.129389,42.408612
10,,CONWELL ST,Front,1,761226.390000000013970,2967808.370000000111759,pear: callery,2,Good,-71.111091,42.391161
20,,CONWELL ST,Side,1,761193.050000000046566,2967657.819999999832362,maple: Norway,15,Fair,-71.111217,42.390748
21,,CONWELL ST,Front,1,761125.859999999986030,2967670.450000000186265,maple: red,11,Fair,-71.111465,42.390783
23,,CONWELL ST,Front,1,761113.229999999981374,2967644.180000000167638,maple: Amur,5,Poor,-71.111512,42.390711
29,,CONWELL ST,Front,1,761095.540000000037253,2967613.870000000111759,cherry: Japanese flowering,9,Good,-71.111578,42.390628
7,,CORINTHIAN RD,Front,1,757921.459999999962747,2971497.290000000037253,maple: red,13,Fair,-71.123264,42.401324
14,,CORINTHIAN RD,Front,1,757927.569999999948777,2971456.069999999832362,maple: red,9,Fair,-71.123243,42.401210
15,,CORINTHIAN RD,Front,1,757900.089999999967404,2971467.520000000018626,maple: red,11,Fair,-71.123344,42.401242
17,,CORINTHIAN RD,Front,1,757878.709999999962747,2971426.290000000037253,maple: red,10,Fair,-71.123424,42.401129
20,,CORINTHIAN RD,Front,1,757883.290000000037253,2971385.819999999832362,maple: Norway,19,Fair,-71.123408,42.401018
23,,CORINTHIAN RD,Front,1,757855.040000000037253,2971391.169999999925494,maple: red,9,Fair,-71.123512,42.401033
24,,CORINTHIAN RD,Front,1,757865.729999999981374,2971356.049999999813735,maple: Norway,3,Fair,-71.123473,42.400937
25,,CORINTHIAN RD,Front,1,757835.189999999944121,2971363.680000000167638,maple: red,11,Fair,-71.123586,42.400958
26,,CORINTHIAN RD,Front,1,757842.829999999958090,2971318.640000000130385,maple: red,14,Fair,-71.123559,42.400834
31,,CORINTHIAN RD,Front,1,757812.290000000037253,2971326.270000000018626,maple: red,11,Poor,-71.123671,42.400856
32,,CORINTHIAN RD,Front,1,757803.890000000013970,2971257.560000000055879,maple: red,9,Poor,-71.123704,42.400667
33,,CORINTHIAN RD,Front,1,757792.439999999944121,2971292.680000000167638,maple: red,13,Fair,-71.123745,42.400764
33,,CORINTHIAN RD,Front,2,757779.459999999962747,2971267.479999999981374,maple: red,12,Fair,-71.123794,42.400695
36,,CORINTHIAN RD,Front,1,757775.640000000013970,2971216.330000000074506,maple: red,12,Fair,-71.123809,42.400554
37,,CORINTHIAN RD,Front,1,757754.260000000009313,2971234.649999999906868,maple: sugar,18,Fair,-71.123888,42.400605
40,,CORINTHIAN RD,Front,1,757749.680000000051223,2971174.339999999850988,maple: red,16,Fair,-71.123906,42.400440
55,,CORINTHIAN RD,Front,1,757821.449999999953434,2971285.810000000055879,maple: red,9,Fair,-71.123638,42.400745
6,X,COTTAGE AVE,Front,1,758304.290000000037253,2968704.029999999795109,zelkova: Japanese,9,Poor,-71.121893,42.393654
6,X,COTTAGE AVE,Front,2,758321.479999999981374,2968686.850000000093132,zelkova: Japanese,1,Dead,-71.121830,42.393607
9,,COTTAGE AVE,Front,1,758320.550000000046566,2968735.149999999906868,maple: red,9,Fair,-71.121832,42.393739
10,,COTTAGE AVE,Front,1,758286.640000000013970,2968724.009999999776483,zelkova: Japanese,8,Poor,-71.121958,42.393709
12,,COTTAGE AVE,Front,1,758255.989999999990687,2968761.629999999888241,linden: littleleaf,10,Good,-71.122071,42.393813
12,,COTTAGE AVE,Front,2,758268.530000000027940,2968746.299999999813735,linden: littleleaf,13,Fair,-71.122025,42.393771
13,,COTTAGE AVE,Front,1,758264.349999999976717,2968793.209999999962747,zelkova: Japanese,13,Fair,-71.122039,42.393899
14,,COTTAGE AVE,Front,1,758221.150000000023283,2968795.540000000037253,zelkova: Japanese,15,Poor,-71.122199,42.393906
15,,COTTAGE AVE,Front,1,758243.449999999953434,2968814.580000000074506,zelkova: Japanese,17,Fair,-71.122116,42.393958
16,,COTTAGE AVE,Front,1,758191.420000000041910,2968828.509999999776483,zelkova: Japanese,15,Poor,-71.122309,42.393997
17,,COTTAGE AVE,Front,1,758216.969999999972060,2968841.049999999813735,zelkova: Japanese,15,Fair,-71.122214,42.394031
17,,COTTAGE AVE,Front,2,758202.569999999948777,2968858.240000000223517,zelkova: Japanese,14,Fair,-71.122267,42.394079
20,,COTTAGE AVE,Front,1,758166.339999999967404,2968854.520000000018626,zelkova: Japanese,14,Poor,-71.122401,42.394069
22,,COTTAGE AVE,Front,1,758125.930000000051223,2968896.330000000074506,zelkova: Japanese,11,Fair,-71.122550,42.394184
23,,COTTAGE AVE,Front,1,758162.630000000004657,2968901.439999999944121,zelkova: Japanese,7,Fair,-71.122414,42.394198
25,,COTTAGE AVE,Front,1,758120.359999999986030,2968947.419999999925494,zelkova: Japanese,12,Fair,-71.122570,42.394324
28,,COTTAGE AVE,Front,1,758096.670000000041910,2968927.450000000186265,zelkova: Japanese,13,Fair,-71.122658,42.394270
7,,CRAIGIE ST,Front,1,760815.439999999944121,2965724.509999999776483,ash: green,3,Poor,-71.112647,42.385448
7,,CRAIGIE ST,Front,2,760829.119999999995343,2965750.410000000149012,ash: green,3,Fair,-71.112596,42.385518
7,,CRAIGIE ST,Front,3,760846.709999999962747,2965785.589999999850988,ash: green,11,Good,-71.112530,42.385615
8,,CRAIGIE ST,Front,1,760811.040000000037253,2965799.270000000018626,pear: callery,7,Fair,-71.112662,42.385653
8,,CRAIGIE ST,Front,2,760791.489999999990687,2965759.200000000186265,pear: callery,9,Fair,-71.112735,42.385543
13,,CRAIGIE ST,Front,1,760868.699999999953434,2965830.540000000037253,ash: green,9,Fair,-71.112448,42.385738
19,,CRAIGIE ST,Front,1,760897.040000000037253,2965882.339999999850988,maple: Norway,16,Poor,-71.112342,42.385880
19,,CRAIGIE ST,Front,2,760914.140000000013970,2965913.609999999869615,honeylocust: thornless,15,Fair,-71.112279,42.385965
20,,CRAIGIE ST,Front,1,760867.719999999972060,2965909.700000000186265,linden: littleleaf,16,Fair,-71.112450,42.385955
20,,CRAIGIE ST,Front,2,760850.619999999995343,2965875.990000000223517,Japanese pagodatree,13,Poor,-71.112514,42.385863
21,,CRAIGIE ST,Front,1,760924.400000000023283,2965937.549999999813735,honeylocust: thornless,15,Good,-71.112240,42.386031
24,X,CRAIGIE ST,Front,1,760905.349999999976717,2965982.020000000018626,linden: littleleaf,7,Poor,-71.112310,42.386153
26,X,CRAIGIE ST,Front,1,760951.770000000018626,2966072.419999999925494,linden: littleleaf,11,Good,-71.112137,42.386400
26,X,CRAIGIE ST,Front,2,760941.020000000018626,2966046.520000000018626,linden: littleleaf,13,Good,-71.112177,42.386330
26,X,CRAIGIE ST,Front,3,760923.920000000041910,2966016.220000000204891,linden: littleleaf,9,Fair,-71.112241,42.386247
27,,CRAIGIE ST,Front,1,760963.489999999990687,2966010.850000000093132,pear: callery,11,Good,-71.112094,42.386231
38,,CRAIGIE ST,Front,1,761008.939999999944121,2966180.890000000130385,maple: Norway,23,Fair,-71.111923,42.386697
50,,CRAIGIE ST,Front,1,761085.160000000032596,2966327.970000000204891,honeylocust: thornless,11,Fair,-71.111639,42.387100
51,,CRAIGIE ST,Front,1,761135.010000000009313,2966344.910000000149012,zelkova: Japanese,9,Fair,-71.111454,42.387146
56,,CRAIGIE ST,Front,1,761125.229999999981374,2966407.620000000111759,maple: red,11,Fair,-71.111489,42.387318
66,,CRAIGIE ST,Front,1,761180.939999999944121,2966511.209999999962747,maple: Norway,10,Good,-71.111281,42.387602
67,,CRAIGIE ST,Front,1,761236.640000000013970,2966541.830000000074506,maple: Norway,7,Fair,-71.111074,42.387685
67,,CRAIGIE ST,Front,2,761246.900000000023283,2966556.490000000223517,maple: Norway,7,Fair,-71.111036,42.387725
70,,CRAIGIE ST,Front,1,761211.719999999972060,2966572.290000000037253,cherry: Japanese flowering,6,Fair,-71.111166,42.387769
71,,CRAIGIE ST,Front,1,761258.630000000004657,2966578.970000000204891,maple: Norway,9,Fair,-71.110992,42.387787
11,,CREST HILL RD,Front,1,767767.650000000023283,2970638.240000000223517,pear: callery,9,Fair,-71.086826,42.398841
11,,CROCKER ST,Front,1,761591.010000000009313,2967553.080000000074506,pear: callery,9,Good,-71.109745,42.390455
15,,CROCKER ST,Front,1,761575.209999999962747,2967520.430000000167638,pear: callery,10,Fair,-71.109804,42.390366
19,,CROCKER ST,Front,1,761545.199999999953434,2967457.779999999795109,pear: callery,9,Good,-71.109917,42.390195
27,,CROCKER ST,Front,1,761499.390000000013970,2967364.580000000074506,pear: callery,9,Good,-71.110088,42.389939
29,,CROCKER ST,Front,1,761478.859999999986030,2967321.410000000149012,pear: callery,10,Good,-71.110164,42.389821
33,,CROCKER ST,Front,1,761468.329999999958090,2967305.089999999850988,pear: callery,9,Fair,-71.110204,42.389776
33,,CROCKER ST,Front,1,761501.327736999955960,2967292.149569999892265,cherry: Japanese flowering,,Good,-71.110082,42.389741
37,,CROCKER ST,Front,1,761443.060000000055879,2967254.009999999776483,pear: callery,9,Fair,-71.110298,42.389637
39,,CROCKER ST,Front,1,761462.934126000036485,2967218.771190000232309,cherry: Japanese flowering,,Good,-71.110225,42.389540
9,,CROSS ST,Front,1,767932.050000000046566,2966781.169999999925494,ash: green,9,Poor,-71.086287,42.388255
9,,CROSS ST,Front,2,767924.609999999986030,2966766.810000000055879,ash: green,7,Poor,-71.086314,42.388216
11,,CROSS ST,Front,1,767918.219999999972060,2966751.390000000130385,ash: green,7,Poor,-71.086338,42.388174
14,,CROSS ST,Front,1,767939.500000000000000,2966709.370000000111759,ash: white,9,Fair,-71.086260,42.388058
33,X,CROSS ST,Front,1,767801.750000000000000,2966503.020000000018626,maple: red,7,Fair,-71.086774,42.387494
33,X,CROSS ST,Front,2,767782.599999999976717,2966461.540000000037253,maple: red,9,Fair,-71.086846,42.387380
33,X,CROSS ST,Front,3,767762.390000000013970,2966416.330000000074506,pear: callery,3,Fair,-71.086921,42.387256
33,X,CROSS ST,Side,1,767619.329999999958090,2966616.830000000074506,maple: red,6,Fair,-71.087447,42.387809
33,X,CROSS ST,Side,1,767711.869999999995343,2966370.149999999906868,maple: red,6,Poor,-71.087109,42.387130
33,X,CROSS ST,Side,2,767693.260000000009313,2966376.000000000000000,hornbeam: European,4,Poor,-71.087178,42.387147
33,X,CROSS ST,Side,2,767663.469999999972060,2966601.410000000149012,maple: red,7,Fair,-71.087284,42.387766
33,X,CROSS ST,Side,3,767680.489999999990687,2966594.500000000000000,vacant site: small,0,Plant,-71.087221,42.387746
33,X,CROSS ST,Side,4,767694.319999999948777,2966587.049999999813735,maple: red,6,Fair,-71.087170,42.387726
33,X,CROSS ST,Side,5,767709.209999999962747,2966579.609999999869615,maple: red,5,Poor,-71.087115,42.387705
33,X,CROSS ST,Side,6,767724.099999999976717,2966572.689999999944121,maple: red,3,Fair,-71.087060,42.387686
33,X,CROSS ST,Side,7,767800.160000000032596,2966537.060000000055879,maple: red,7,Poor,-71.086779,42.387587
41,,CROSS ST,Side,1,767688.469999999972060,2966351.000000000000000,elm: hybrid,14,Fair,-71.087196,42.387078
42,,CROSS ST,Front,1,767717.189999999944121,2966227.000000000000000,pear: callery,13,Poor,-71.087092,42.386738
48,X,CROSS ST,Front,1,767635.819999999948777,2966051.490000000223517,pear: callery,3,Fair,-71.087396,42.386257
48,X,CROSS ST,Front,2,767641.140000000013970,2966063.189999999944121,pear: callery,3,Fair,-71.087376,42.386289
48,X,CROSS ST,Front,3,767647.520000000018626,2966077.549999999813735,pear: callery,3,Fair,-71.087352,42.386328
48,X,CROSS ST,Front,4,767654.430000000051223,2966094.040000000037253,pear: callery,3,Fair,-71.087327,42.386374
48,X,CROSS ST,Front,5,767662.939999999944121,2966110.529999999795109,pear: callery,3,Poor,-71.087295,42.386419
48,X,CROSS ST,Front,6,767674.109999999986030,2966136.589999999850988,zelkova: Japanese,3,Fair,-71.087253,42.386490
48,X,CROSS ST,Front,7,767684.209999999962747,2966155.729999999981374,lilac: Japanese tree,3,Fair,-71.087215,42.386542
48,X,CROSS ST,Front,8,767694.849999999976717,2966180.729999999981374,cherry: Japanese flowering,3,Fair,-71.087175,42.386611
48,X,CROSS ST,Front,9,767703.890000000013970,2966199.870000000111759,zelkova: Japanese,3,Fair,-71.087142,42.386663
51,,CROSS ST,Front,1,767608.109999999986030,2966080.180000000167638,maple: Norway,5,Poor,-71.087498,42.386336
51,,CROSS ST,Front,2,767596.000000000000000,2966055.959999999962747,honeylocust: thornless,10,Fair,-71.087544,42.386270
51,,CROSS ST,Side,1,767600.239999999990687,2966118.930000000167638,honeylocust: thornless,9,Fair,-71.087527,42.386443
57,,CROSS ST,Front,1,767582.680000000051223,2966026.299999999813735,ash: green,5,Fair,-71.087593,42.386189
59,X,CROSS ST,Front,1,767571.780000000027940,2965996.629999999888241,pear: callery,3,Fair,-71.087634,42.386107
59,X,CROSS ST,Front,2,767558.459999999962747,2965969.990000000223517,pear: callery,3,Fair,-71.087684,42.386034
71,,CROSS ST,Side,1,767473.079999999958090,2965847.359999999869615,maple: red,7,Fair,-71.088002,42.385699
80,,CROSS ST,Front,1,767470.949999999953434,2965706.419999999925494,pear: callery,4,Fair,-71.088013,42.385312
84,,CROSS ST,Front,1,767446.479999999981374,2965668.660000000149012,stump,7,N/A,-71.088104,42.385209
88,,CROSS ST,Front,1,767411.380000000004657,2965612.819999999832362,honeylocust: thornless,9,Good,-71.088235,42.385056
89,,CROSS ST,Front,1,767345.969999999972060,2965581.970000000204891,honeylocust: thornless,12,Fair,-71.088477,42.384972
95,,CROSS ST,Front,1,767301.030000000027940,2965513.979999999981374,honeylocust: thornless,7,Fair,-71.088645,42.384787
96,,CROSS ST,Side,1,767355.670000000041910,2965510.399999999906868,honeylocust: thornless,5,Good,-71.088443,42.384776
96,,CROSS ST,Side,2,767373.189999999944121,2965500.839999999850988,honeylocust: thornless,5,Good,-71.088378,42.384749
98,,CROSS ST,Front,1,767320.739999999990687,2965477.649999999906868,honeylocust: thornless,7,Fair,-71.088573,42.384687
98,,CROSS ST,Front,2,767326.969999999972060,2965486.479999999981374,honeylocust: thornless,7,Fair,-71.088550,42.384711
98,,CROSS ST,Front,3,767331.640000000013970,2965494.259999999776483,honeylocust: thornless,4,Good,-71.088532,42.384732
103,,CROSS ST,Front,1,767260.550000000046566,2965455.339999999850988,honeylocust: thornless,11,Good,-71.088796,42.384626
104,,CROSS ST,Front,1,767269.890000000013970,2965401.890000000130385,honeylocust: thornless,11,Fair,-71.088762,42.384479
105,,CROSS ST,Front,1,767247.579999999958090,2965432.509999999776483,honeylocust: thornless,10,Good,-71.088844,42.384564
108,,CROSS ST,Front,1,767221.119999999995343,2965328.729999999981374,honeylocust: thornless,8,Fair,-71.088944,42.384279
114,,CROSS ST,Front,1,767156.250000000000000,2965232.209999999962747,honeylocust: thornless,11,Fair,-71.089186,42.384015
114,,CROSS ST,Front,2,767167.150000000023283,2965249.339999999850988,ash: white,7,Fair,-71.089145,42.384062
114,,CROSS ST,Front,3,767179.079999999958090,2965269.060000000055879,ash: white,10,Fair,-71.089101,42.384116
117,,CROSS ST,Front,1,767113.180000000051223,2965228.580000000074506,honeylocust: thornless,8,Fair,-71.089345,42.384006
117,,CROSS ST,Side,1,767038.099999999976717,2965140.959999999962747,maple: Norway,13,Fair,-71.089625,42.383766
117,,CROSS ST,Side,2,767003.859999999986030,2965167.009999999776483,pear: callery,8,Fair,-71.089751,42.383838
122,,CROSS ST,Front,1,767103.319999999948777,2965139.330000000074506,honeylocust: thornless,13,Good,-71.089384,42.383761
10,,CROSS ST EAST,Front,1,768098.869999999995343,2967082.290000000037253,lilac: Japanese tree,2,Fair,-71.085664,42.389079
12,,CROSS ST EAST,Front,1,768109.530000000027940,2967099.839999999850988,lilac: Japanese tree,2,Fair,-71.085624,42.389127
14,,CROSS ST EAST,Front,1,768133.979999999981374,2967131.189999999944121,ash: green,5,Poor,-71.085533,42.389213
24,X,CROSS ST EAST,Front,1,768190.400000000023283,2967205.169999999925494,lilac: Japanese tree,2,Fair,-71.085323,42.389415
24,X,CROSS ST EAST,Front,2,768182.250000000000000,2967193.250000000000000,lilac: Japanese tree,2,Fair,-71.085353,42.389383
25,X,CROSS ST EAST,Front,1,768155.300000000046566,2967111.129999999888241,vacant site: small,0,Plant,-71.085454,42.389158
25,X,CROSS ST EAST,Front,2,768189.780000000027940,2967155.009999999776483,lilac: Japanese tree,2,Good,-71.085326,42.389278
25,X,CROSS ST EAST,Front,3,768197.930000000051223,2967165.040000000037253,lilac: Japanese tree,2,Good,-71.085296,42.389305
25,X,CROSS ST EAST,Front,4,768224.880000000004657,2967198.899999999906868,lilac: Japanese tree,2,Fair,-71.085195,42.389398
25,X,CROSS ST EAST,Front,5,768230.530000000027940,2967208.930000000167638,lilac: Japanese tree,2,Fair,-71.085174,42.389425
25,X,CROSS ST EAST,Front,6,768238.680000000051223,2967218.959999999962747,pear: callery,3,Fair,-71.085144,42.389453
26,X,CROSS ST EAST,Side,1,768218.619999999995343,2967244.029999999795109,pear: callery,3,Fair,-71.085218,42.389522
31,,CROSS ST EAST,Front,1,768282.560000000055879,2967277.259999999776483,maple: Norway,8,Good,-71.084980,42.389612
38,,CROSS ST EAST,Side,1,768296.979999999981374,2967374.430000000167638,elm: hybrid,4,Poor,-71.084925,42.389878
9,,CUMMINGS ST,Front,1,768554.540000000037253,2968982.180000000167638,maple: red,7,Fair,-71.083943,42.394287
9,,CUMMINGS ST,Front,2,768530.680000000051223,2968956.479999999981374,maple: red,7,Fair,-71.084032,42.394216
9,,CUMMINGS ST,Front,3,768500.709999999962747,2968929.560000000055879,maple: red,5,Poor,-71.084143,42.394143
18,,CURTIS AVE,Front,1,757320.760000000009313,2973825.549999999813735,zelkova: Japanese,9,Fair,-71.125451,42.407720
19,,CURTIS AVE,Front,1,757358.819999999948777,2973841.709999999962747,linden: littleleaf,15,Fair,-71.125309,42.407764
23,,CURTIS AVE,Front,1,757327.020000000018626,2973856.310000000055879,cherry: Japanese flowering,8,Fair,-71.125427,42.407804
26,,CURTIS AVE,Front,1,757250.900000000023283,2973854.740000000223517,pear: callery,8,Fair,-71.125709,42.407801
27,,CURTIS AVE,Front,1,757274.359999999986030,2973877.160000000149012,linden: littleleaf,15,Fair,-71.125622,42.407862
31,,CURTIS AVE,Front,1,757239.430000000051223,2973892.810000000055879,pear: callery,2,Good,-71.125751,42.407905
34,,CURTIS AVE,Front,1,757160.689999999944121,2973895.930000000167638,pear: callery,10,Fair,-71.126042,42.407915
35,,CURTIS AVE,Front,1,757190.939999999944121,2973914.700000000186265,linden: littleleaf,16,Fair,-71.125930,42.407966
38,,CURTIS AVE,Front,1,757114.810000000055879,2973915.229999999981374,pear: callery,5,Fair,-71.126212,42.407968
41,,CURTIS AVE,Front,1,757091.869999999995343,2973957.459999999962747,pear: callery,9,Fair,-71.126296,42.408084
